ensembl_gene_id	external_gene_name	entrezgene_id
ENSG00000228426		
ENSG00000243660	ZNF487	642819
ENSG00000132680	KHDC4	22889
ENSG00000105723	GSK3A	2931
ENSG00000107443	CCNJ	54619
ENSG00000180638	SLC47A2	146802
ENSG00000289411		
ENSG00000253507		
ENSG00000288818		
ENSG00000289242		
ENSG00000289334		
ENSG00000254139	LINC03018	286178
ENSG00000254277		
ENSG00000253394	LINC00534	
ENSG00000166881	NEMP1	23306
ENSG00000266407	MIR3157	100422892
ENSG00000200728	RNU6-271P	
ENSG00000287009		
ENSG00000229417	NPM1P25	
ENSG00000180644	PRF1	5551
ENSG00000138316	ADAMTS14	140766
ENSG00000087269	NOP14	8602
ENSG00000288897		
ENSG00000289584		
ENSG00000289145		
ENSG00000288966		
ENSG00000289284		
ENSG00000289357		
ENSG00000166886	NAB2	4665
ENSG00000289094		
ENSG00000253598	SLC10A5	347051
ENSG00000221819	GAS8-AS1	750
ENSG00000280193		
ENSG00000207475	SNORA80E	677823
ENSG00000280466	SCARNA4	
ENSG00000222019	URAHP	100130015
ENSG00000281394	SCARNA4	677771
ENSG00000277817	MIR6738	102465442
ENSG00000273002	ARHGEF2-AS2	107985209
ENSG00000104231	ZFAND1	79752
ENSG00000224276	ARHGEF2-AS1	107985210
ENSG00000285677		
ENSG00000261812	TUBB8P7	
ENSG00000163479	SSR2	6746
ENSG00000260507		
ENSG00000261172		
ENSG00000277349	CICP25	
ENSG00000003249	DBNDD1	79007
ENSG00000231366	RPS26P40	
ENSG00000166228	PCBD1	5092
ENSG00000166888	STAT6	6778
ENSG00000268643		
ENSG00000105732	ZNF574	64763
ENSG00000166220	TBATA	219793
ENSG00000266226	MIR4323	100422980
ENSG00000259436		
ENSG00000160570	DEDD2	162989
ENSG00000259843	HEATR3-AS1	
ENSG00000261835		
ENSG00000273829	Metazoa_SRP	
ENSG00000236311	TLX1NB	100038246
ENSG00000260298	ACTG1P16	
ENSG00000279356		
ENSG00000202124	RNY4P3	
ENSG00000260381		
ENSG00000107807	TLX1	3195
ENSG00000287444		
ENSG00000260031	RPL10P14	
ENSG00000184544	DHRS7C	201140
ENSG00000252526	SNORA70	
ENSG00000207649	MIR138-2	406930
ENSG00000070915	SLC12A3	6559
ENSG00000138172	CALHM2	51063
ENSG00000288671		
ENSG00000241226	RN7SL836P	
ENSG00000125388	GRK4	2868
ENSG00000010310	GIPR	2696
ENSG00000254821		
ENSG00000132361	CLUH	23277
ENSG00000273485		
ENSG00000234699		
ENSG00000234817	ECI2-DT	100507506
ENSG00000185933	CALHM1	255022
ENSG00000183128	CALHM3	119395
ENSG00000237716		
ENSG00000216307		
ENSG00000235008		
ENSG00000235470	NEURL1-AS1	102724341
ENSG00000226431		
ENSG00000249141		
ENSG00000287419		
ENSG00000273108		
ENSG00000129007	CALML4	91860
ENSG00000231654	RPS6KA2-AS1	
ENSG00000222503	Y_RNA	
ENSG00000280693	SH3PXD2A-AS1	100505839
ENSG00000266754	RN7SL524P	
ENSG00000227905	MED6P1	
ENSG00000289051		
ENSG00000280913	CTSLP3	1517
ENSG00000026297	RNASET2	8635
ENSG00000265366	GLUD1P2	414212
ENSG00000215097		
ENSG00000238405	RNA5SP311	
ENSG00000204179	PTPN20	26095
ENSG00000183476	SH2D7	646892
ENSG00000173511	VEGFB	7423
ENSG00000270776		
ENSG00000286207		
ENSG00000234932		
ENSG00000226213	UBQLN4P2	
ENSG00000160803	UBQLN4	56893
ENSG00000154153	RETREG1	54463
ENSG00000140403	DNAJA4	55466
ENSG00000228700		
ENSG00000238590	RNU7-54P	
ENSG00000273184		
ENSG00000162994	CLHC1	130162
ENSG00000135245	HILPDA	29923
ENSG00000254952	LINC02705	
ENSG00000275344	MIR6503	102465250
ENSG00000071203	MS4A12	54860
ENSG00000132698	RAB25	57111
ENSG00000240758	HILPDA-AS1	
ENSG00000272601		
ENSG00000089737	DDX24	57062
ENSG00000165055	METTL2B	55798
ENSG00000252236		
ENSG00000260238	PMF1-BGLAP	100527963
ENSG00000204979	MS4A13	503497
ENSG00000203327		
ENSG00000227799	CDPF1P1	
ENSG00000085760	MTIF2	4528
ENSG00000207773	MIR642A	693227
ENSG00000283212	MIR642B	100500845
ENSG00000276988	Metazoa_SRP	
ENSG00000083312	TNPO1	3842
ENSG00000273270		
ENSG00000242252	BGLAP	632
ENSG00000011478	QPCTL	54814
ENSG00000213280		
ENSG00000221510	MIR548O	100313829
ENSG00000239480		
ENSG00000160993	ALKBH4	54784
ENSG00000110079	MS4A4A	51338
ENSG00000198952	SMG5	23381
ENSG00000161036	LRWD1	222229
ENSG00000177051	FBXO46	23403
ENSG00000279407		
ENSG00000288669		
ENSG00000283471	MIR6863	102466752
ENSG00000243988	RPS24P17	
ENSG00000051108	HERPUD1	9709
ENSG00000240445	FOXO3B	2310
ENSG00000167680	SEMA6B	10501
ENSG00000125457	MIF4GD	57409
ENSG00000199335	RNU6-204P	
ENSG00000251075	HTT-AS	
ENSG00000027075	PRKCH	5583
ENSG00000278778		
ENSG00000274693		
ENSG00000164695	CHMP4C	92421
ENSG00000188981	MSANTD1	345222
ENSG00000252431	RNU6-1247P	
ENSG00000252487	RNY4P20	
ENSG00000223039	RN7SKP268	
ENSG00000181472	ZBTB2	57621
ENSG00000252615	Y_RNA	
ENSG00000155906	RMND1	55005
ENSG00000248840		
ENSG00000248843	RPL7AP29	
ENSG00000286035		
ENSG00000253334		
ENSG00000231942	HNRNPA1P36	
ENSG00000145287	PLAC8	51316
ENSG00000253133	GPAT4-AS1	
ENSG00000184716	SERINC4	619189
ENSG00000253943	KRT18P37	
ENSG00000147536	GINS4	84296
ENSG00000284176	MIR5090	100847073
ENSG00000284596	MIR4467	100616367
ENSG00000170667	RASA4B	100271927
ENSG00000225678		
ENSG00000163472	TMEM79	84283
ENSG00000256254		
ENSG00000166670	MMP10	4319
ENSG00000186665	C17orf58	284018
ENSG00000219395	HSPA8P15	
ENSG00000197961	ZNF121	7675
ENSG00000146476	ARMT1	79624
ENSG00000250057		
ENSG00000250677		
ENSG00000185869	ZNF829	374899
ENSG00000248401		
ENSG00000163468	CCT3	7203
ENSG00000173085	COQ2	27235
ENSG00000253174		
ENSG00000141736	ERBB2	2064
ENSG00000287535		
ENSG00000120262	CCDC170	80129
ENSG00000158669	GPAT4	137964
ENSG00000167202	TBC1D2B	23102
ENSG00000162997	PRORSD1P	344405
ENSG00000197256	KANK2	25959
ENSG00000256035		
ENSG00000207422	RNU6-813P	
ENSG00000172977	KAT5	10524
ENSG00000197061	H4C3	8364
ENSG00000216813		
ENSG00000183807	FAM162B	221303
ENSG00000173612	GPRC6A	222545
ENSG00000240401		
ENSG00000173083	HPSE	10855
ENSG00000092068	SLC7A8	23428
ENSG00000206964	Y_RNA	
ENSG00000168255	POLR2J3	
ENSG00000217089	RPS29P13	
ENSG00000200248	RNA5SP214	
ENSG00000185002	RFX6	222546
ENSG00000148215	OR5C1	392391
ENSG00000264578		
ENSG00000197768	STPG3	441476
ENSG00000231924	PSG1	5669
ENSG00000261270		
ENSG00000261114		
ENSG00000147533	GOLGA7	51125
ENSG00000087237	CETP	1071
ENSG00000153827	TRIP12	9320
ENSG00000252107	RNA5SP220	
ENSG00000263514	MIR3668	100500879
ENSG00000264390	MIR4465	100616180
ENSG00000217684	RPS3AP24	
ENSG00000216548		
ENSG00000275138		
ENSG00000288714		
ENSG00000272549	LINC02538	401286
ENSG00000104059	FAM189A1	23359
ENSG00000203688	LINC02487	
ENSG00000213065		
ENSG00000269155		441179
ENSG00000235994		
ENSG00000229921	KIF25-AS1	100505879
ENSG00000180658	OR2A4	79541
ENSG00000236761	CTAGE9	643854
ENSG00000216917		
ENSG00000230778	ANKRD63	100131244
ENSG00000266807	MIR548H5	100616455
ENSG00000219532	SELENOKP2	
ENSG00000103653	CSK	1445
ENSG00000200895	RN7SKP245	
ENSG00000237115		
ENSG00000236673		
ENSG00000280058		
ENSG00000261221	ZNF865	100507290
ENSG00000118523	CCN2	1490
ENSG00000270249		
ENSG00000279168		
ENSG00000185198	PRSS57	400668
ENSG00000205236		
ENSG00000164975	SNAPC3	6619
ENSG00000267368	UPK3BL1	100134938
ENSG00000182310	SPACA6	147650
ENSG00000218857		
ENSG00000267645		
ENSG00000118507	AKAP7	9465
ENSG00000233297	RASA4DP	
ENSG00000286830		
ENSG00000213385	RPL7AP39	
ENSG00000225244		
ENSG00000264426	MIR4283-1	100422917
ENSG00000189166	TNRC18P3	
ENSG00000214668	SLC29A4P1	
ENSG00000229508	PHKG1P4	
ENSG00000275061	SEPTIN7P15	
ENSG00000286436		
ENSG00000235095		
ENSG00000167483	NIBAN3	199786
ENSG00000283431		
ENSG00000284474		
ENSG00000283547	MTATP6P8	
ENSG00000231537	MTCO3P10	
ENSG00000283230		
ENSG00000283481	MTND4LP32	
ENSG00000225295	MTND4P4	
ENSG00000228440	MTND5P6	
ENSG00000283311	MTND6P29	
ENSG00000224880	MTCYBP29	
ENSG00000224723	GUSBP10	
ENSG00000230764	MTND1P4	
ENSG00000237309	MTND2P6	
ENSG00000236692	MTCO1P10	
ENSG00000108639	SYNGR2	9144
ENSG00000284291	MTCO2P10	
ENSG00000284098		
ENSG00000283626	MTATP6P10	
ENSG00000228851	MTCO3P4	
ENSG00000284558		
ENSG00000284221		
ENSG00000227584	MTND4P5	
ENSG00000259922		
ENSG00000230531	MTND5P7	
ENSG00000260145		
ENSG00000260148	CPNE2-DT	
ENSG00000118518	RNF146	81847
ENSG00000284572		
ENSG00000234671	MTCYBP5	
ENSG00000140848	CPNE2	221184
ENSG00000169325	GUSBP12	
ENSG00000234089		105375297
ENSG00000238431	RNU7-157P	
ENSG00000287517		
ENSG00000274299		
ENSG00000280225		
ENSG00000260653	MIR3147HG	
ENSG00000130045	NXNL2	158046
ENSG00000251768	RNA5SP217	
ENSG00000213131	YWHAZP4	
ENSG00000198722	UNC13B	10497
ENSG00000220744	RPL5P18	
ENSG00000213523	SRA1	10011
ENSG00000266168	MIR3147	100422939
ENSG00000227182	VN1R28P	
ENSG00000235368	SAPCD2P2	
ENSG00000220522		
ENSG00000226707		
ENSG00000105792	CFAP69	79846
ENSG00000124812	CRISP1	167
ENSG00000176153	GPX2	2877
ENSG00000141376	BCAS3	54828
ENSG00000132677	RHBG	57127
ENSG00000172922	RNASEH2C	84153
ENSG00000198668	CALM1	801
ENSG00000043143	JADE2	23338
ENSG00000183208	GDPGP1	390637
ENSG00000214433	GOLGA2P8	
ENSG00000279019		
ENSG00000279719		
ENSG00000279803		
ENSG00000206641	RNU6-449P	
ENSG00000259301		
ENSG00000280362		
ENSG00000259669		
ENSG00000172775	PSME3IP1	80011
ENSG00000259619		
ENSG00000259550	HNRNPA1P74	
ENSG00000214643	DEFB133	403339
ENSG00000137766	UNC13C	440279
ENSG00000177684	DEFB114	245928
ENSG00000214642	DEFB113	245927
ENSG00000214659	KRT8P26	
ENSG00000255557		
ENSG00000254470	AP5B1	91056
ENSG00000203970	DEFB110	245913
ENSG00000172818	OVOL1	5017
ENSG00000180872	DEFB112	245915
ENSG00000254440	PBOV1	59351
ENSG00000244694	PTCHD4	442213
ENSG00000261839		
ENSG00000255120	OVOL1-AS1	101927828
ENSG00000198315	ZKSCAN8	7745
ENSG00000255404		
ENSG00000150175	FRMPD2B	
ENSG00000120314	WDR55	54853
ENSG00000237390		
ENSG00000172757	CFL1	1072
ENSG00000207933	MIR9-1	407046
ENSG00000107779	BMPR1A	657
ENSG00000254726	MEX3A	92312
ENSG00000186377	CYP4X1	260293
ENSG00000274154		
ENSG00000251647		
ENSG00000163312	HELQ	113510
ENSG00000061273	HDAC7	51564
ENSG00000186160	CYP4Z1	199974
ENSG00000158497	HMHB1	57824
ENSG00000129518	EAPP	55837
ENSG00000230561	CCDC192	728586
ENSG00000207488	Y_RNA	
ENSG00000234459		
ENSG00000225498		
ENSG00000105793	GTPBP10	85865
ENSG00000105793	GTPBP10	101927446
ENSG00000174339	OR2Y1	134083
ENSG00000173250	GPR151	134391
ENSG00000225154	TUBAP9	
ENSG00000225506	CYP4A22-AS1	
ENSG00000113649	TCERG1	10915
ENSG00000225514	MTND1P34	
ENSG00000172349	IL16	3603
ENSG00000224805	LINC00853	100874253
ENSG00000162366	PDZK1IP1	10158
ENSG00000122375	OPN4	94233
ENSG00000092199	HNRNPC	3183
ENSG00000218834		
ENSG00000135298	ADGRB3	577
ENSG00000226252		
ENSG00000225762	LINC01389	
ENSG00000176171	BNIP3	664
ENSG00000186790	FOXE3	2301
ENSG00000237424	FOXD2-AS1	84793
ENSG00000186272	ZNF17	7565
ENSG00000189030	VHLL	391104
ENSG00000162763	LRRC52	440699
ENSG00000143061	IGSF3	3321
ENSG00000163319	MRPS18C	51023
ENSG00000147799	ARHGAP39	80728
ENSG00000196589	MBD3L2B	729458
ENSG00000172803	SNX32	254122
ENSG00000277959		
ENSG00000126262	FFAR2	2867
ENSG00000273521		
ENSG00000279982		
ENSG00000107562	CXCL12	6387
ENSG00000196684	HSH2D	84941
ENSG00000288712		
ENSG00000287914		
ENSG00000284615		
ENSG00000234577	SYNE1-AS1	
ENSG00000226193		
ENSG00000202044	RNA5SP223	
ENSG00000233464	NANOGP11	
ENSG00000218792	HSPD1P16	
ENSG00000280236	OR12D2	26529
ENSG00000251608	OR12D1	26530
ENSG00000277881		
ENSG00000225797	UBDP1	
ENSG00000230164	MAS1LP1	
ENSG00000204687	MAS1L	116511
ENSG00000213900	RPS17P1	
ENSG00000230056	DDX6P1	
ENSG00000243729	OR5V1	81696
ENSG00000112462	OR12D3	81797
ENSG00000285979		
ENSG00000102931	ARL2BP	23568
ENSG00000118432	CNR1	1268
ENSG00000163322	ABRAXAS1	84142
ENSG00000273327	OR6L2P	
ENSG00000273336	OR7M1P	
ENSG00000130649	CYP2E1	1571
ENSG00000158856	DMTN	2039
ENSG00000204252	HLA-DOA	3111
ENSG00000280440		
ENSG00000157224	CLDN12	9069
ENSG00000172732	MUS81	80198
ENSG00000276663		
ENSG00000260038		
ENSG00000102934	PLLP	51090
ENSG00000223865	HLA-DPB1	3115
ENSG00000283632	EXOC3L2	90332
ENSG00000135821	GLUL	2752
ENSG00000260965	RPL23AP91	
ENSG00000271456		
ENSG00000125149	PHAF1	80262
ENSG00000126457	PRMT1	3276
ENSG00000213608	SLC25A14P1	
ENSG00000239525	RPL30P5	
ENSG00000273299		
ENSG00000109511	ANXA10	11199
ENSG00000058091	CDK14	5218
ENSG00000278518		
ENSG00000286789		
ENSG00000171772	SYCE1	93426
ENSG00000287188		
ENSG00000137628	DDX60	55601
ENSG00000279446		
ENSG00000204956	PCDHGA1	56114
ENSG00000233685	OR6L1P	
ENSG00000203772	SPRN	503542
ENSG00000081853	PCDHGA2	56113
ENSG00000224796	RPL32P1	
ENSG00000231461	HLA-DPA2	
ENSG00000228688	COL11A2P1	
ENSG00000289258		
ENSG00000237398	HLA-DPA3	
ENSG00000230313	HCG24	
ENSG00000160551	TAOK1	57551
ENSG00000204231	RXRB	6257
ENSG00000222371	RN7SKP202	
ENSG00000179774	ATOH7	220202
ENSG00000233590	LINC02640	
ENSG00000234102	KRT19P4	
ENSG00000108187	PBLD	64081
ENSG00000237172	B3GNT9	84752
ENSG00000254245	PCDHGA3	56112
ENSG00000254221	PCDHGB1	56104
ENSG00000102871	TRADD	8717
ENSG00000172543	CTSW	1521
ENSG00000280026		
ENSG00000262576	PCDHGA4	56111
ENSG00000203740	NTMT2	149281
ENSG00000135722	FBXL8	55336
ENSG00000253910	PCDHGB2	56103
ENSG00000096746	HNRNPH3	3189
ENSG00000253485	PCDHGA5	56110
ENSG00000262209	PCDHGB3	56102
ENSG00000253731	PCDHGA6	56109
ENSG00000162374	ELAVL4	1996
ENSG00000253537	PCDHGA7	56108
ENSG00000108684	ASIC2	40
ENSG00000248317		
ENSG00000202441	RNY4P10	
ENSG00000265690		
ENSG00000244422	RPL38P3	
ENSG00000204228	HSD17B8	7923
ENSG00000252815	RNU6-410P	
ENSG00000250646		
ENSG00000244034	RN7SL424P	
ENSG00000128052	KDR	3791
ENSG00000253953	PCDHGB4	8641
ENSG00000173517	PEAK1	79834
ENSG00000140939	NOL3	8996
ENSG00000253767	PCDHGA8	9708
ENSG00000106823	ECM2	1842
ENSG00000275675		
ENSG00000226086	EIF3LP3	
ENSG00000235964	FXYD6P2	
ENSG00000272983		
ENSG00000225965		
ENSG00000199036	MIR219A1	407002
ENSG00000224761	CCNYL4	
ENSG00000204227	RING1	6015
ENSG00000261934	PCDHGA9	56107
ENSG00000253846	PCDHGA10	56106
ENSG00000254122	PCDHGB7	56099
ENSG00000254961	TUBB4BP4	
ENSG00000234941		
ENSG00000278859		
ENSG00000075407	ZNF37A	7587
ENSG00000242248	RPL7AP57	
ENSG00000235547	NDUFB11P1	
ENSG00000249255	PGAM1P9	
ENSG00000254705		
ENSG00000047346	FAM214A	56204
ENSG00000244244	RPS3AP42	
ENSG00000108788	MLX	6945
ENSG00000255506		
ENSG00000225463	ZNF70P1	
ENSG00000223584	TVP23CP1	
ENSG00000223457	HTATSF1P1	
ENSG00000282916	LINC02746	105369431
ENSG00000286411		
ENSG00000272217		
ENSG00000226254	PTP4A1P3	
ENSG00000157240	FZD1	8321
ENSG00000255127		
ENSG00000253873	PCDHGA11	56105
ENSG00000223501	VPS52	6293
ENSG00000196123	KIAA0895L	653319
ENSG00000225843	NIPA2P1	
ENSG00000106852	LHX6	26468
ENSG00000255287	SNRPGP16	
ENSG00000251154	PTTG1IP2	102723899
ENSG00000254874		
ENSG00000225144		
ENSG00000223436		
ENSG00000134640	MTNR1B	4544
ENSG00000183470	FLJ40288	286023
ENSG00000201009		
ENSG00000225881		100506937
ENSG00000242807	RPL26P31	
ENSG00000227197		
ENSG00000278892		
ENSG00000279304		
ENSG00000180773	SLC36A4	120103
ENSG00000105974	CAV1	857
ENSG00000079462	PAFAH1B3	5050
ENSG00000075073	TACR2	6865
ENSG00000248449	PCDHGB8P	56120
ENSG00000279855		
ENSG00000287060		
ENSG00000239545	RN7SL822P	
ENSG00000250812		
ENSG00000253159	PCDHGA12	26025
ENSG00000236530	KPNA2P1	
ENSG00000244002	RPSAP39	
ENSG00000249646	OR7E94P	
ENSG00000211717	TRBV10-1	
ENSG00000251399		
ENSG00000211720	TRBV11-1	
ENSG00000248408	LINC02469	
ENSG00000179044	EXOC3L1	283849
ENSG00000251321	PCAT4	118425
ENSG00000244661	TRBV12-1	
ENSG00000108175	ZMIZ1	57178
ENSG00000212620	SNORA75	
ENSG00000229769	TRBV10-2	
ENSG00000248340	PIMREGP4	
ENSG00000241657	TRBV11-2	
ENSG00000211739	TRBV12-2	
ENSG00000161270	NPHS1	4868
ENSG00000163297	ANTXR2	118429
ENSG00000211721	TRBV6-5	
ENSG00000253409	TRBV7-4	
ENSG00000230099	TRBV5-4	
ENSG00000276545	PCDHGB9P	
ENSG00000211724	TRBV6-6	
ENSG00000273557		
ENSG00000227550	TRBV7-5	
ENSG00000211725	TRBV5-5	
ENSG00000240184	PCDHGC3	5098
ENSG00000253188	TRBV6-7	
ENSG00000211727	TRBV7-6	
ENSG00000211728	TRBV5-6	
ENSG00000253534	TRBV6-8	
ENSG00000253291	TRBV7-7	
ENSG00000211731	TRBV5-7	
ENSG00000007237	GAS7	8522
ENSG00000278030	TRBV7-9	
ENSG00000276405	TRBV13	
ENSG00000275791	TRBV10-3	
ENSG00000268069		
ENSG00000276597	TRBV11-3	
ENSG00000276691		
ENSG00000274737		
ENSG00000274752	TRBV12-3	
ENSG00000257488	LINC02354	
ENSG00000276953	TRBV12-4	
ENSG00000275158	TRBV12-5	
ENSG00000105976	MET	4233
ENSG00000111424	VDR	7421
ENSG00000197746	PSAP	5660
ENSG00000279485		
ENSG00000228305	PRELID1P6	
ENSG00000229920	RPS4XP5	
ENSG00000255445		
ENSG00000234488	RPL27P6	
ENSG00000280379		
ENSG00000228872	CSP1	
ENSG00000279269		
ENSG00000229221	HNRNPA1P66	
ENSG00000233737		
ENSG00000165323	FAT3	120114
ENSG00000168275	COA6	388753
ENSG00000172661	WASHC2C	253725
ENSG00000205250	E2F4	1874
ENSG00000241563	CORT	1325
ENSG00000014641	MDH1	4190
ENSG00000153207	AHCTF1	25909
ENSG00000242020	RN7SL68P	
ENSG00000242419	PCDHGC4	56098
ENSG00000289220		
ENSG00000288949		
ENSG00000231806	PCAT7	
ENSG00000229694	LINC00484	100129347
ENSG00000289163		
ENSG00000288865		
ENSG00000102890	ELMO3	79767
ENSG00000289459		
ENSG00000277778	PGM5P2	595135
ENSG00000240764	PCDHGC5	56097
ENSG00000196611	MMP1	4312
ENSG00000246422	DIAPH1-AS1	100505658
ENSG00000289079		
ENSG00000165121		
ENSG00000240974	RPS27AP10	
ENSG00000228737		
ENSG00000288963		
ENSG00000167635	ZNF146	7705
ENSG00000176230	OR4K17	390436
ENSG00000237422		
ENSG00000171720	HDAC3	8841
ENSG00000205537		
ENSG00000289166		
ENSG00000289185		
ENSG00000278385		
ENSG00000225489		
ENSG00000242353	RPL12P30	
ENSG00000279840		
ENSG00000255480		
ENSG00000066382	MPPED2	744
ENSG00000062370	ZNF112	7771
ENSG00000134291	TMEM106C	79022
ENSG00000150527	MIA2	4253
ENSG00000288838		
ENSG00000268364	SMC5-DT	
ENSG00000288903		
ENSG00000289285		
ENSG00000288968		
ENSG00000286718		
ENSG00000289440		
ENSG00000203993	ARRDC1-AS1	85026
ENSG00000140254	DUOXA1	90527
ENSG00000236404	VLDLR-AS1	401491
ENSG00000252988	RNU6-111P	
ENSG00000287435		105374802
ENSG00000285068		
ENSG00000214484	RPSAP28	
ENSG00000230002	ALMS1-IT1	
ENSG00000231500	RPS18	6222
ENSG00000284902		
ENSG00000144035	NAT8	9027
ENSG00000105287	PRKD2	25865
ENSG00000163016	ALMS1P1	200420
ENSG00000204872	NAT8B	51471
ENSG00000239481	RPS3AP41	
ENSG00000254805	SNRPCP14	
ENSG00000289214		
ENSG00000254972		
ENSG00000288876		
ENSG00000255319	ENPP7P8	
ENSG00000144034	TPRKB	51002
ENSG00000023318	ERP44	23071
ENSG00000285933		
ENSG00000171053	PATE1	160065
ENSG00000207948	MIR328	442901
ENSG00000280163		
ENSG00000168701	TMEM208	29100
ENSG00000050344	NFE2L3	9603
ENSG00000196844	PATE2	399967
ENSG00000236027	PATE3	100169851
ENSG00000122565	CBX3	11335
ENSG00000235863	B3GALT4	8705
ENSG00000237353	PATE4	399968
ENSG00000227057	WDR46	9277
ENSG00000260209		
ENSG00000198331	HYLS1	219844
ENSG00000253332	RPL7AP80	
ENSG00000135723	FHOD1	29109
ENSG00000253233		
ENSG00000273245		
ENSG00000188676	IDO2	169355
ENSG00000263494		
ENSG00000280037		
ENSG00000267121	FMNL1-DT	339192
ENSG00000164620	RELL2	285613
ENSG00000251960	RNU6-559P	
ENSG00000155158	TTC39B	158219
ENSG00000233175	FMNL1-AS1	
ENSG00000110060	PUS3	83480
ENSG00000267278	MAP3K14-AS1	
ENSG00000139219	COL2A1	1280
ENSG00000138443	ABI2	10152
ENSG00000254143		
ENSG00000253665	LINC02866	
ENSG00000176907	TCIM	56892
ENSG00000223443	USP17L2	377630
ENSG00000223443	USP17L2	401447
ENSG00000254095		
ENSG00000156869	FRRS1	391059
ENSG00000255027		
ENSG00000253275		
ENSG00000287204		
ENSG00000222468	RNA5SP261	
ENSG00000286648		
ENSG00000253974	NRG1-IT1	100856811
ENSG00000109832	DDX25	29118
ENSG00000183049	CAMK1D	57118
ENSG00000252261	RNA5SP262	
ENSG00000184361	SPATA32	124783
ENSG00000200246	RNA5SP263	
ENSG00000254049	NRG1-IT3	100874286
ENSG00000286131		
ENSG00000212407	RNU6-663P	
ENSG00000276547	PCDHGB5	56101
ENSG00000254346	MTND1P6	
ENSG00000254090	MTND2P32	
ENSG00000221990	EXOC3-AS1	
ENSG00000253393	RANP9	
ENSG00000063438	AHRR	57491
ENSG00000157168	NRG1	3084
ENSG00000006062	MAP3K14	9020
ENSG00000033122	LRRC7	57554
ENSG00000284517	MIR6873	102466754
ENSG00000204220	PFDN6	10471
ENSG00000285860		
ENSG00000232383		
ENSG00000238284	LINC01448	101928795
ENSG00000229161	TCP1P1	
ENSG00000231539		
ENSG00000261019		
ENSG00000256646		
ENSG00000145730	PAM	5066
ENSG00000107745	MICU1	10367
ENSG00000114126	TFDP2	7029
ENSG00000106588	PSMA2	5683
ENSG00000135740	SLC9A5	6553
ENSG00000284064	MIR6834	102465501
ENSG00000237441	RGL2	5863
ENSG00000199953	RNA5SP443	
ENSG00000267446		
ENSG00000267344		
ENSG00000213424	KRT222	125113
ENSG00000224244	KRT224P	
ENSG00000167916	KRT24	192666
ENSG00000177971	IMP3	55272
ENSG00000283314	LINC02357	105374540
ENSG00000248452		
ENSG00000204897	KRT25	147183
ENSG00000163394	CCKAR	886
ENSG00000214575	CPEB1	64506
ENSG00000234983		
ENSG00000106591	MRPL32	64983
ENSG00000215236	RPL7P33	
ENSG00000234709	UPF3AP3	
ENSG00000172262	ZNF131	7690
ENSG00000237073		
ENSG00000171446	KRT27	342574
ENSG00000282897		
ENSG00000233817		
ENSG00000188269	OR7A5	26659
ENSG00000227482		
ENSG00000214669		
ENSG00000130312	MRPL34	64981
ENSG00000178243	LINC02907	157927
ENSG00000128039	SRD5A3	79644
ENSG00000232006		
ENSG00000143278	F13B	2165
ENSG00000235572		
ENSG00000173908	KRT28	162605
ENSG00000262691		
ENSG00000224682	SOCS5P2	
ENSG00000225361	PPP1R26-AS1	100506599
ENSG00000168676	KCTD19	146212
ENSG00000201933	Y_RNA	
ENSG00000128626	MRPS12	6183
ENSG00000233025	CRYZP1	
ENSG00000288695		
ENSG00000224415		
ENSG00000273257	LINC02928	
ENSG00000236848	RPL23AP95	
ENSG00000196422	PPP1R26	9858
ENSG00000153012	LGI2	55203
ENSG00000264488		
ENSG00000279482		
ENSG00000237632	S100A11P1	
ENSG00000186395	KRT10	3858
ENSG00000105821	DNAJC2	27000
ENSG00000116678	LEPR	3953
ENSG00000104818	CGB2	114336
ENSG00000254790		
ENSG00000254759	NAP1L1P1	
ENSG00000142233	NTN5	126147
ENSG00000265359		
ENSG00000261257		
ENSG00000187242	KRT12	3859
ENSG00000138207	RBP4	5950
ENSG00000287666		
ENSG00000160345	PIERCE1	138162
ENSG00000254833		
ENSG00000254771		
ENSG00000165526	RPUSD4	84881
ENSG00000281501	SEPSECS-AS1	
ENSG00000171431	KRT20	54474
ENSG00000038210	PI4K2B	55300
ENSG00000104814	MAP4K1	11184
ENSG00000226706		101928525
ENSG00000160349	LCN1	3933
ENSG00000108244	KRT23	25984
ENSG00000114405	C3orf14	57415
ENSG00000107863	ARHGAP21	57584
ENSG00000201201	RN7SKP118	
ENSG00000159708	LRRC36	55282
ENSG00000271172		
ENSG00000278135	U2	
ENSG00000254694		
ENSG00000109618	SEPSECS	51091
ENSG00000222067	RNU4-86P	
ENSG00000166483	WEE1	7465
ENSG00000122136	OBP2A	29991
ENSG00000168016	TRANK1	9881
ENSG00000164241	C5orf63	401207
ENSG00000214944	ARHGEF28	64283
ENSG00000234945	GTF3C2-AS1	100505624
ENSG00000258203		
ENSG00000257985		
ENSG00000257955		
ENSG00000276814		
ENSG00000079387	SENP1	29843
ENSG00000234072	GTF3C2-AS2	
ENSG00000259333		
ENSG00000259384	GH1	2688
ENSG00000238387		
ENSG00000257052	PRPF19-DT	
ENSG00000289000		
ENSG00000115234	SNX17	9784
ENSG00000256944	TMEM109-DT	
ENSG00000110108	TMEM109	79073
ENSG00000126883	NUP214	8021
ENSG00000256196		
ENSG00000172340	SUCLG2	8801
ENSG00000006118	TMEM132A	54972
ENSG00000235354	RPS29P16	
ENSG00000236104	ZBTB22	9278
